catalog_number,item_name,item_type,price,color,image_url,link
ID-RUG-023,Holten · Hand Woven Rug,rug,$2275,"White, Red, Brown",Holten_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/holten-hand-woven-rug
ID-RUG-024,Marcella · Hand Crafted Rug,rug,$2575,"White, Red, Cream",Marcella_Hand_Crafted_Rug.jpg,https://www.interiordefine.com/rugs/marcella-hand-crafted-rug
ID-RUG-025,Franklin · Hand Loomed Rug,rug,$1425,"Blue, White, Red, Cream",Franklin_Hand_Loomed_Rug.jpg,https://www.interiordefine.com/rugs/franklin-hand-loomed-rug
ID-RUG-026,Dayton · Machine Woven Rug,rug,$585,"Blue, White, Red",Dayton_Machine_Woven_Rug.jpg,https://www.interiordefine.com/rugs/dayton-machine-woven-rug
ID-RUG-027,Bethanny · Machine Woven Rug,rug,$845,"White, Red",Bethanny_Machine_Woven_Rug.jpg,https://www.interiordefine.com/rugs/bethanny-machine-woven-rug
ID-RUG-028,Watson · Hand Tufted Rug,rug,$725,"White, Red, Beige",Watson_Hand_Tufted_Rug.jpg,https://www.interiordefine.com/rugs/watson-hand-tufted-rug
ID-RUG-029,Pryce · Hand Tufted Rug,rug,$725,"White, Red, Beige",Pryce_Hand_Tufted_Rug.jpg,https://www.interiordefine.com/rugs/pryce-hand-tufted-rug
ID-RUG-030,Bennett · Machine Washable Rug,rug,$345,"White, Red, Brown",Bennett_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/bennett-machine-washable-rug
ID-RUG-031,Irving · Machine Washable Rug,rug,$345,"White, Red, Brown",Irving_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/irving-machine-washable-rug
ID-RUG-032,Meyer · Machine Woven Rug,rug,$525,"White, Red, Cream",Meyer_Machine_Woven_Rug.jpg,https://www.interiordefine.com/rugs/meyer-machine-woven-rug
ID-RUG-033,Rolf · Hand Woven Rug,rug,$835,"White, Red, Cream",Rolf_Hand_Woven_Rug.jpg,https://www.interiordefine.com/rugs/rolf-rug-cream
ID-RUG-034,Josephine · Machine Woven Rug,rug,$525,"White, Red, Gray, Beige",Josephine_Machine_Woven_Rug.jpg,https://www.interiordefine.com/rugs/josephine-machine-woven-rug
ID-RUG-035,Justine · Machine Washable Rug,rug,$525,"White, Red",Justine_Machine_Washable_Rug.jpg,https://www.interiordefine.com/rugs/justine-machine-washable-rug
ID-RUG-036,Suhana · Hand Knotted Rug,rug,$899,"White, Red",Suhana_Hand_Knotted_Rug.jpg,https://www.interiordefine.com/rugs/suhana-hand-knotted-rug
